specie,img,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,pcv
E7,1328,1,803.1416,598.60491,439080,453364,3374.83297,443.14319,216.06727,752.20635,159.50188,886.28637,432.13454,1504.41271,442.85013,160.28567,1476.05555,1477.95974,458.99484,3.48135,0.56071,0.9322,0.48445,0.99871,3.21999,1.54499,2.28639,1.74234,0.96849,0.93302,0.68944,25.93946,2.77829,0.48289,0.22869,1.63088
E7,1329,1,763.67694,591.16035,482189,509524,3622.84011,467.29127,203.85654,792.4443,172.93332,934.58254,407.71307,1584.8886,468.83645,168.67007,1542.0976,1567.85689,487.20953,3.88726,0.53343,0.93304,0.46167,0.98357,3.21803,1.58418,2.34929,1.76288,0.94635,0.91783,0.68925,27.21956,2.70215,0.46021,0.25114,1.50555
E7,1330,1,807.06279,624.75787,451418,475503.5,3337.57814,430.47208,223.63513,726.62868,143.79892,860.94417,447.27025,1453.25737,417.7319,177.41766,1397.45197,1404.55635,545.48397,3.24917,0.5228,0.90533,0.50924,0.99494,2.57488,1.69724,2.38833,1.71154,0.94935,0.9199,0.61163,24.67653,2.99357,0.50766,0.23511,1.57883
E7,1331,1,837.42575,599.84562,353519,365667,2975.50498,393.2698,192.89674,651.16685,135.40722,786.5396,385.79348,1302.33369,388.92986,147.3856,1286.4109,1287.20185,425.91331,3.37573,0.5768,0.92542,0.50177,0.99939,3.02222,1.5508,2.31303,1.7369,0.96678,0.93195,0.66912,25.04428,2.90435,0.49998,0.18412,1.67862
E7,1332,1,777.59189,534.81668,352548,359670,2899.907,386.99074,205.13749,641.50304,132.13139,773.98148,410.27497,1283.00608,381.09076,148.26746,1258.45779,1260.66225,427.1069,3.12719,0.5542,0.92121,0.52682,0.99825,2.95163,1.52727,2.30433,1.71819,0.9802,0.92848,0.6612,23.85338,2.92883,0.52499,0.18362,1.4588
E7,1333,1,918.64954,553.60561,520170,571241,3646.3334,472.16707,206.89288,778.73536,166.75627,944.33414,413.78576,1557.47073,464.82879,186.21186,1499.29183,1514.05846,555.71269,3.76395,0.42922,0.91625,0.49163,0.99025,2.72453,1.61751,2.43204,1.76171,0.9106,0.91708,0.63296,25.56039,2.83148,0.49013,0.27092,1.26633
E7,1334,1,846.15417,551.50101,357021,367254.5,3160.14668,409.64994,186.73939,705.76656,154.92071,819.29987,373.47878,1411.53312,415.4569,138.56357,1396.74049,1398.68731,413.55559,3.77942,0.58871,0.94274,0.44925,0.99861,3.3821,1.62017,2.26252,1.74378,0.97214,0.93197,0.70433,27.97182,2.64426,0.44761,0.18595,1.56766
E7,1335,1,822.86512,569.65749,582500,591315.5,3915.09704,513.53252,245.1239,873.24111,190.11121,1027.06505,490.2478,1746.48221,517.13689,180.04504,1714.028,1725.08035,523.52637,3.56245,0.60961,0.93744,0.47755,0.99359,3.29512,1.55043,2.28415,1.74112,0.98509,0.92755,0.69652,26.31414,2.70122,0.47622,0.30339,1.20751
E7,1336,1,865.28678,555.99827,523310,530516,3759.75894,492.19139,222.5567,850.42923,190.80407,984.38279,445.1134,1700.85845,500.79024,166.9012,1656.61402,1662.27443,475.6083,3.82118,0.5936,0.94283,0.46521,0.99659,3.49505,1.51075,2.26954,1.75864,0.98642,0.93065,0.71388,27.01226,2.57956,0.46382,0.27256,1.21485
E7,1337,1,791.57142,551.10033,523509,531913,3676.66349,487.12773,239.13078,816.943,178.85857,974.25546,478.26156,1633.886,490.10557,170.49893,1590.40404,1621.13563,490.19177,3.4163,0.59778,0.93754,0.48666,0.98104,3.30715,1.51796,2.31178,1.7414,0.9842,0.9117,0.69762,25.82163,2.72354,0.48524,0.27266,1.18864
E7,1338,1,794.69879,566.04496,472209,503206.5,3494.28881,455.34358,234.12346,764.79672,159.06192,910.68716,468.24692,1529.59344,450.50327,172.26917,1475.48128,1498.38522,511.6293,3.26664,0.51508,0.924,0.48599,0.98471,2.92865,1.62347,2.36824,1.73844,0.9384,0.82037,0.65855,25.85731,2.86268,0.48448,0.24594,1.49325
E7,1339,1,823.15577,552.36777,523065,535826.5,3987.24632,511.67598,224.72383,894.08582,202.28948,1023.35197,449.44765,1788.17164,526.32855,160.30936,1755.71211,1762.39747,470.3562,3.9786,0.61768,0.95249,0.41345,0.99621,3.74694,1.5848,2.27101,1.7858,0.97618,0.90762,0.73312,30.39418,2.52942,0.41215,0.27243,1.32837
E7,1340,1,803.14482,553.98831,442555,454509,3329.57814,437.50955,223.80662,738.37687,154.6476,875.01909,447.61325,1476.75373,433.82156,164.68389,1445.39545,1455.27252,487.05027,3.29917,0.51111,0.92515,0.50165,0.99321,2.98793,1.60159,2.30358,1.71422,0.9737,0.90417,0.66532,25.0502,2.82907,0.50006,0.2305,1.5679
E7,1341,1,830.0488,596.71198,467886,476728,3402.47258,451.59509,241.49101,753.82211,155.93078,903.19017,482.98202,1507.64421,446.98484,168.66685,1483.62697,1486.98421,503.47994,3.12153,0.59854,0.92607,0.50788,0.99774,2.95341,1.6001,2.29335,1.70939,0.98145,0.93211,0.66141,24.74282,2.89613,0.50634,0.24369,1.4337
E7,1342,1,837.46535,565.3249,394636,415277.5,3145.52936,411.54697,230.22101,700.8186,140.2771,823.09395,460.44203,1401.6372,404.1244,160.38903,1360.58811,1364.5577,498.69597,3.04411,0.54132,0.91787,0.50121,0.99709,2.73625,1.72437,2.31189,1.68819,0.95029,0.93636,0.63454,25.0721,2.93381,0.49952,0.20554,1.72719
E7,1343,1,753.76249,572.68966,538096,554351.5,3714.27871,492.20594,247.35722,824.91274,173.25411,984.41187,494.71443,1649.82549,490.85196,177.0264,1606.75636,1619.19662,519.98262,3.3349,0.61786,0.9327,0.49014,0.99232,3.11394,1.56469,2.31166,1.73631,0.97068,0.9279,0.67886,25.6383,2.84095,0.48873,0.28026,1.25673
E7,1344,1,838.66352,546.14817,610878,633491,3968.38636,524.64825,267.17126,887.92997,185.75873,1049.2965,534.34253,1775.85995,523.44076,189.10699,1674.64026,1719.04364,564.85524,3.32345,0.61457,0.93246,0.48746,0.97417,3.04333,1.58953,2.36969,1.73755,0.9643,0.91471,0.67141,25.77944,2.82435,0.48613,0.31817,1.25953
E7,1345,1,753.67645,571.10381,538232,554602,3710.69293,492.47485,247.0889,825.46478,173.42238,984.94969,494.17781,1650.92956,491.20409,176.96223,1608.43091,1619.14353,520.02566,3.34076,0.61846,0.93285,0.49121,0.99338,3.11358,1.56437,2.30703,1.73464,0.97048,0.91847,0.67883,25.58235,2.83974,0.4898,0.28033,1.25184
E7,1346,1,761.87871,608.39135,561891,574138.5,3623.05837,480.8182,273.03822,784.69928,153.80053,961.6364,546.07644,1569.39856,465.85795,194.44634,1542.38841,1547.24276,589.19187,2.87395,0.62348,0.90873,0.53791,0.99686,2.62604,1.62242,2.34899,1.69584,0.97867,0.89967,0.6192,23.36138,3.12625,0.53645,0.29265,1.25518
E7,1347,1,795.05026,594.81165,605356,615390.5,3910.55793,516.93163,261.01471,873.37744,184.09082,1033.86326,522.02942,1746.75488,515.33172,188.49552,1701.97327,1712.55849,542.38742,3.34609,0.58933,0.9307,0.49744,0.99382,3.15745,1.53442,2.29766,1.73421,0.98369,0.91901,0.68329,25.26193,2.80803,0.4961,0.31529,1.2186
E7,1348,1,794.21862,577.60512,543170,551489,3723.90108,494.00006,233.72916,831.69476,178.48005,988.00011,467.45833,1663.38953,495.01545,175.6147,1620.62488,1635.8617,498.5475,3.55837,0.63432,0.93496,0.49221,0.99069,3.28126,1.50147,2.29782,1.7447,0.98492,0.91838,0.69524,25.53057,2.76782,0.49081,0.2829,1.21342
E7,1349,1,784.85202,587.02801,432411,447147.5,3552.49192,459.03869,208.69678,800.9962,177.31379,918.07738,417.39357,1601.9924,468.51801,150.45548,1542.5654,1564.21092,450.89761,3.83809,0.57439,0.94703,0.43057,0.98616,3.4691,1.63108,2.30298,1.76293,0.96704,0.92756,0.71174,29.18566,2.58885,0.42911,0.22521,1.43571
E7,1350,1,792.12466,605.22988,496385,514389.5,3583.35483,471.53896,236.18825,794.53002,168.23502,943.07792,472.37651,1589.06003,470.67682,170.60451,1550.86331,1560.33853,507.30762,3.36397,0.5722,0.932,0.48579,0.99393,3.07572,1.59467,2.31055,1.73306,0.965,0.9323,0.67487,25.86789,2.80286,0.48432,0.25853,1.56546
E7,1351,1,827.91258,618.3012,505525,528098,3790.34473,486.56074,216.69246,848.82511,185.98149,973.12148,433.38492,1697.65021,493.45965,166.78442,1596.44605,1639.63502,501.1158,3.91719,0.57146,0.94115,0.44218,0.97366,3.27197,1.62533,2.37424,1.77057,0.95726,0.91747,0.69437,28.41939,2.61618,0.4408,0.26329,1.58728
E7,1352,1,848.15225,596.16302,407858,427459.5,3484.965,442.32317,191.92986,785.57304,171.94978,884.64634,383.85972,1571.14608,450.75312,148.41782,1524.22111,1535.66803,463.64534,4.09302,0.58684,0.94424,0.42201,0.99255,3.31216,1.74572,2.28639,1.74308,0.95414,0.9166,0.69808,29.77747,2.5724,0.42052,0.21243,1.71692
E7,1353,1,848.76388,596.1566,425678,436463.5,3325.15887,439.43764,209.88911,740.9422,162.0629,878.87528,419.77823,1481.8844,442.3358,153.94595,1457.84293,1467.53391,436.09637,3.53016,0.57609,0.93748,0.4838,0.9934,3.36516,1.50345,2.28088,1.74675,0.97529,0.91692,0.70284,25.97428,2.71153,0.48223,0.22171,1.48726
E7,1354,1,857.64017,564.40716,470462,509345.5,3767.15887,475.78872,221.75085,819.87395,178.90982,951.57743,443.50169,1639.74791,482.2904,160.52914,1604.29455,1612.03149,488.12803,3.69728,0.52949,0.94298,0.41659,0.9952,3.30248,1.67256,2.34817,1.79375,0.92366,0.90526,0.6972,30.165,2.65938,0.41517,0.24503,1.55856
E7,1355,1,800.07579,606.63817,577980,597798.5,3926.5163,512.71158,261.20976,876.01494,185.49513,1025.42317,522.41952,1752.02988,513.99629,181.87616,1689.03582,1707.71154,541.30684,3.35368,0.61687,0.9353,0.47109,0.98906,3.15479,1.59936,2.32471,1.74588,0.96685,0.91137,0.68302,26.67485,2.76402,0.46976,0.30103,1.18456
E7,1356,1,869.08348,631.76185,720408,740265,4215.06255,553.64798,279.8432,940.0209,195.99346,1107.29596,559.68639,1880.0418,547.08159,213.61251,1797.23899,1810.00624,642.00351,3.3591,0.59774,0.92062,0.50954,0.99295,2.81931,1.61302,2.3453,1.71902,0.97318,0.92982,0.6453,24.66207,2.82483,0.5083,0.37521,1.13196
E7,1357,1,782.59487,534.60965,469981,477579.5,3433.76905,457.51084,232.43595,763.36146,161.56884,915.02169,464.87189,1526.72293,456.34078,164.81682,1489.38108,1503.29671,475.3658,3.28418,0.64864,0.9325,0.5009,0.99074,3.1624,1.52052,2.3055,1.7354,0.98409,0.92486,0.68378,25.08776,2.83168,0.49938,0.24478,1.34145
E7,1358,1,774.31071,556.60521,403471,418193.5,3257.772,426.89057,216.67787,728.74699,155.63157,853.78114,433.35574,1457.49398,428.01852,152.47344,1425.30348,1431.12058,443.80063,3.36327,0.48573,0.9344,0.47773,0.99594,3.22469,1.57417,2.28567,1.73755,0.9648,0.79466,0.68989,26.30444,2.74296,0.47609,0.21014,1.44084
E7,1359,1,876.11718,623.7448,561585,565448,3925.58946,510.5175,217.88836,886.23277,201.44552,1021.03501,435.77672,1772.46555,521.33117,171.49226,1706.8011,1715.19133,484.622,4.06737,0.64383,0.94435,0.45795,0.99511,3.53924,1.48013,2.29997,1.78451,0.99317,0.92337,0.71745,27.44064,2.53427,0.45664,0.29249,1.10044
E7,1360,1,793.49194,612.99711,518782,536013,3515.82792,463.05487,229.36,764.37137,162.2748,926.10974,458.72001,1528.74275,454.56726,184.69589,1468.65993,1470.08321,557.32716,3.33263,0.60545,0.91373,0.5274,0.99903,2.63774,1.57931,2.3939,1.73415,0.96785,0.92756,0.62089,23.82705,2.85352,0.5259,0.2702,0.96672
E7,1361,1,791.874,542.61381,400701,420696.5,3284.58319,428.34574,212.94253,724.00651,154.56028,856.69147,425.88507,1448.01302,429.16646,152.23832,1410.52969,1436.55301,453.80573,3.40001,0.52737,0.93497,0.46673,0.98188,3.16557,1.62694,2.32862,1.73754,0.95247,0.91503,0.6841,26.92403,2.77138,0.46511,0.2087,1.58734
E7,1362,1,735.06999,641.80347,535731,556968,3837.31529,497.9131,228.17887,847.57873,184.6654,995.82621,456.35774,1695.15745,501.70952,174.0564,1651.91677,1670.29109,510.866,3.71454,0.60007,0.93789,0.4572,0.989,3.26953,1.59277,2.32295,1.7593,0.96187,0.91833,0.69415,27.48579,2.6963,0.45583,0.27903,1.14538
E7,1363,1,777.65265,620.95007,525797,549365,3714.54574,485.97462,219.64528,811.53012,176.01406,971.94925,439.29056,1623.06024,485.95389,176.0427,1585.39364,1594.09493,509.58261,3.69473,0.58243,0.93208,0.47887,0.99454,3.12824,1.54494,2.34298,1.76574,0.9571,0.81889,0.68033,26.24178,2.761,0.47747,0.27385,1.32189
E7,1364,1,799.31621,667.51814,603727,621619,4064.03816,521.3343,223.70306,902.23287,195.52503,1042.6686,447.40613,1804.46574,524.57435,186.62779,1745.14641,1751.78121,554.9985,4.03317,0.58043,0.93457,0.45934,0.99621,3.15637,1.61039,2.32877,1.76178,0.97122,0.91818,0.68318,27.35741,2.66633,0.45805,0.31444,1.17948
E7,1365,1,758.73575,557.92642,370796,389114.5,3271.46039,421.96938,198.65796,732.92968,156.76535,843.93876,397.31593,1465.85936,426.58745,143.69286,1407.20468,1431.08222,444.59513,3.6894,0.63174,0.94156,0.43537,0.98332,3.21884,1.71591,2.32479,1.74415,0.95292,0.92316,0.68933,28.86345,2.69173,0.43378,0.19312,1.6409
E7,1366,1,800.16272,662.54549,553207,587752.5,4026.64834,513.13669,214.02923,901.21082,198.36437,1026.27338,428.05846,1802.42163,521.93699,173.86091,1754.99772,1759.5563,530.80969,4.21069,0.60631,0.94289,0.42876,0.99741,3.31485,1.68832,2.29439,1.75808,0.94122,0.9231,0.69833,29.30891,2.58684,0.42747,0.28813,1.37739
E7,1367,1,830.07436,540.97966,421470,436542.5,3475.70303,451.89941,203.55455,778.60116,173.56223,903.79881,407.1091,1557.20232,460.69478,148.61671,1529.30344,1546.56764,430.92878,3.82502,0.53758,0.94654,0.43842,0.98884,3.58892,1.58128,2.27274,1.75763,0.96547,0.92702,0.72136,28.6628,2.60367,0.4369,0.21952,1.36121
E7,1368,1,830.37578,575.92188,595580,604175,3826.34473,508.99676,262.88364,852.81741,180.09948,1017.99353,525.76727,1705.63481,506.08808,188.09092,1672.96892,1678.64363,546.50885,3.24409,0.57438,0.92837,0.51119,0.99662,3.07158,1.54034,2.28716,1.71959,0.98577,0.93763,0.67443,24.58262,2.8262,0.50982,0.3102,1.17794
E7,1369,1,811.28712,595.18237,607621,615695,3875.63405,511.6026,259.31771,857.44167,181.42624,1023.20519,518.63542,1714.88334,508.01508,191.2152,1675.89648,1690.0066,552.7499,3.30653,0.56553,0.92646,0.50834,0.99165,3.05745,1.53739,2.31257,1.72807,0.98689,0.93421,0.67293,24.72024,2.81989,0.50698,0.31647,1.15188
E7,1370,1,879.64393,612.88035,618607,631185.5,3914.78124,509.9382,263.46069,862.14591,176.50357,1019.8764,526.92139,1724.29182,501.2617,199.79438,1657.87726,1677.44909,611.91747,3.27239,0.56631,0.91713,0.50724,0.98833,2.7413,1.65931,2.36132,1.70998,0.98007,0.9221,0.63521,24.77423,2.88911,0.50588,0.32219,1.27774
E7,1371,1,829.63248,595.14036,547319,555525,3692.37417,491.84715,239.94925,824.02429,177.6846,983.69431,479.8985,1648.04858,492.02375,177.16581,1616.67838,1622.81029,499.6832,3.43416,0.60824,0.93292,0.50447,0.99622,3.24768,1.48157,2.28393,1.73964,0.98523,0.93198,0.69209,24.90984,2.76809,0.50307,0.28506,1.32447
E7,1372,1,795.71194,570.52754,536279,566324.5,3820.08485,501.86435,226.02979,839.6799,182.9891,1003.72871,452.05958,1679.3598,505.30886,173.22011,1653.00847,1672.53131,521.05703,3.71491,0.63946,0.93941,0.4618,0.98833,3.20988,1.62506,2.31099,1.74148,0.94695,0.93529,0.68846,27.21167,2.74259,0.46044,0.27931,1.40314
E7,1373,1,830.62737,556.69643,484652,496975.5,3417.25433,454.17134,236.71829,761.52088,158.84203,908.34268,473.43659,1523.04176,448.91206,173.12259,1476.67193,1479.10931,507.43882,3.21699,0.61874,0.92265,0.52154,0.99835,2.91485,1.54865,2.31416,1.7202,0.9752,0.92736,0.65693,24.09487,2.85926,0.52001,0.25242,1.15888
E7,1374,1,801.4477,546.93342,424966,444020,3421.91118,444.41359,209.1271,754.61795,165.22585,888.82717,418.25421,1509.23591,448.80974,152.85025,1463.19001,1490.34291,458.62191,3.60842,0.62958,0.94022,0.45606,0.98178,3.24961,1.60837,2.33866,1.75576,0.95709,0.92514,0.69227,27.55391,2.68973,0.45454,0.22134,1.48959
E7,1375,1,768.42952,547.15911,363534,377199,3197.48982,410.09664,176.56918,719.00853,156.98585,820.19328,353.13836,1438.01706,415.2924,142.64194,1384.29513,1399.53065,432.25929,4.07211,0.56856,0.93916,0.44682,0.98911,3.23771,1.66411,2.30983,1.74555,0.96377,0.93305,0.69114,28.12376,2.61232,0.4452,0.18934,1.67431
E7,1376,1,831.57692,608.38309,572366,587509.5,3833.55793,507.87319,257.67104,855.90632,181.01196,1015.74638,515.34208,1711.81264,507.33131,182.49701,1658.01116,1666.97887,542.28977,3.3217,0.6389,0.93306,0.48942,0.99462,3.07396,1.57938,2.31214,1.73522,0.97422,0.92458,0.67469,25.67617,2.80574,0.48806,0.29811,1.183
E7,1377,1,760.03257,544.97708,481212,493275,3556.59747,467.57003,223.93521,795.24959,171.78962,935.14005,447.87041,1590.49918,470.16151,164.53453,1526.95809,1561.63348,473.92372,3.55125,0.57063,0.93677,0.47805,0.9778,3.29512,1.53798,2.3292,1.74724,0.97555,0.92743,0.69652,26.28651,2.72176,0.47658,0.25063,1.397
E7,1378,1,811.94428,594.86759,419639,431272,3404.95786,438.79521,212.61119,763.43425,164.39028,877.59042,425.22239,1526.86849,442.55846,153.94115,1474.71658,1497.26591,470.04978,3.59075,0.55634,0.93755,0.45484,0.98494,3.18533,1.67713,2.30889,1.73076,0.97303,0.91476,0.68606,27.62789,2.66923,0.45331,0.21856,1.60842
E7,1379,1,808.21697,581.19173,378816,389568,3240.72027,418.38305,172.08027,721.93756,161.96999,836.76609,344.16054,1443.87513,425.11477,143.34005,1430.70612,1436.47656,407.75258,4.19535,0.50974,0.94144,0.45327,0.99598,3.52291,1.5462,2.26512,1.75722,0.9724,0.93191,0.71614,27.72393,2.58309,0.45165,0.1973,1.59197
E7,1380,1,774.21808,566.19692,594804,605020.5,3924.91327,514.14149,242.4919,864.27118,189.2727,1028.28298,484.98379,1728.54236,516.06359,183.93755,1684.45629,1698.82496,525.17893,3.56412,0.57313,0.93432,0.4852,0.99154,3.23475,1.49997,2.33008,1.7648,0.98311,0.9176,0.69086,25.89919,2.71641,0.48387,0.30979,1.21191
E7,1381,1,806.30005,571.92825,469915,484269.5,3551.5264,465.35813,230.89538,792.01766,171.61745,930.71627,461.79076,1584.03532,468.8115,161.91537,1533.3271,1554.25581,469.90718,3.4302,0.56254,0.93847,0.46817,0.98653,3.30758,1.55423,2.31622,1.75457,0.97036,0.92075,0.69766,26.84175,2.7116,0.46669,0.24475,1.29153
E7,1382,1,901.06101,533.09801,642216,654229.5,4054.01378,537.02525,247.57636,900.99957,194.80951,1074.0505,495.15272,1801.99914,537.54558,193.34021,1764.94363,1765.17315,554.20665,3.63928,0.59344,0.93308,0.49104,0.99987,3.18505,1.52327,2.29697,1.74789,0.98164,0.92784,0.68603,25.59112,2.75667,0.48975,0.33449,1.10155
E7,1383,1,860.19793,578.12641,654906,663100,4036.26861,533.09556,264.46284,897.60212,192.67201,1066.19112,528.92568,1795.20425,531.46349,197.10126,1749.45134,1753.60141,568.19467,3.39406,0.58328,0.92869,0.50516,0.99763,3.08627,1.52142,2.30716,1.73843,0.98764,0.91612,0.67598,24.87603,2.76686,0.50386,0.3411,1.23927
E7,1384,1,861.11463,594.86263,603783,619505.5,3815.71731,507.24859,264.56928,839.38294,171.42823,1014.49717,529.13855,1678.76588,498.84526,194.50687,1637.68617,1642.80245,573.79918,3.17264,0.63572,0.92085,0.52112,0.99689,2.86303,1.56122,2.32994,1.72143,0.97462,0.91444,0.65072,24.11412,2.95896,0.51975,0.31447,1.22295
E7,1385,1,837.1963,561.63444,453326,463835,3684.01883,472.92444,191.05092,813.68808,189.31117,945.84889,382.10185,1627.37616,487.04593,149.23395,1620.63105,1624.17774,424.10077,4.25901,0.58022,0.9519,0.41974,0.99782,3.8297,1.51947,2.2732,1.79859,0.97734,0.9043,0.73888,29.93871,2.49813,0.41832,0.23611,1.42822
E8,1386,1,792.45261,425.44306,714138,1033171,5515.88088,491.64748,223.99976,726.08152,106.97273,983.29497,447.99952,1452.16305,389.15731,318.92725,1376.81698,1379.39562,1096.71505,3.24144,0.22662,0.57303,0.29496,0.99813,1.25775,2.11836,4.00626,2.22764,0.69121,0.66846,0.20493,42.60373,4.59601,0.29398,0.37195,4.67172
E8,1387,1,687.3202,441.10642,771336,1111107,5496.01291,508.28096,253.60516,705.39982,103.71686,1016.56191,507.21031,1410.79963,396.4306,334.5851,1358.78806,1312.36089,1130.41185,2.78149,-0.05623,0.53635,0.32089,1.03538,1.16096,1.9233,4.04479,2.24991,0.6942,0.67413,0.13864,39.16083,4.90066,0.31992,0.40174,4.6645
E8,1388,1,736.09997,464.98104,622357,911365,5100.15295,459.12043,199.55095,627.63018,99.41682,918.24086,399.10191,1255.26036,359.22648,302.70337,1189.15811,1175.70339,999.08632,3.14521,0.06748,0.53846,0.30067,1.01144,1.17678,1.88739,4.28888,2.34512,0.68288,0.59898,0.15022,41.79524,4.61814,0.29962,0.32414,4.95683
E8,1389,1,735.72064,455.77299,742417,1049770.5,5943.06674,488.43221,165.04572,734.69646,118.95143,976.86441,330.09143,1469.39291,393.91227,312.32325,1333.23854,1335.55402,1030.23036,4.45147,0.1158,0.60938,0.26414,0.99827,1.29636,1.85331,4.45762,2.51209,0.70722,0.61634,0.22861,47.5744,4.10615,0.26323,0.38668,4.81687
E8,1390,1,754.76871,452.66635,658896,835147.5,4838.13362,459.8991,232.67103,627.78931,90.47687,919.79821,465.34206,1255.57862,355.53687,305.42561,1195.23136,1204.61578,1004.30615,2.69818,-0.3948,0.51188,0.35373,0.99221,1.19945,1.83611,4.04786,2.19027,0.78896,0.6193,0.16629,35.52539,5.08306,0.35262,0.34318,5.94226
E8,1391,1,744.08048,476.60031,689877,932684.5,5233.69711,473.14096,226.40656,659.29678,93.29423,946.28192,452.81311,1318.59356,369.68891,309.66812,1263.91178,1182.24655,1016.38132,2.912,0.03422,0.54621,0.31649,1.06908,1.16319,1.74178,4.14087,2.38044,0.73967,0.58104,0.1403,39.70503,5.07149,0.31547,0.35931,5.51198
E8,1392,1,698.73875,447.34332,704255,1023365,5559.59365,487.4795,217.43291,654.2549,100.87454,974.95901,434.86581,1308.50979,372.27458,330.48663,1241.08662,1218.55448,1109.08913,3.009,-0.07797,0.46033,0.28632,1.01849,1.0987,1.91903,4.47962,2.38851,0.68818,0.56106,0.08983,43.88905,4.83253,0.28536,0.3668,4.87356
E8,1393,1,649.96382,454.75247,634997,885169.5,5119.29509,454.25189,205.98856,592.22722,89.70523,908.50379,411.97713,1184.45443,341.89075,312.25098,1134.21382,1084.60513,1075.47514,2.87505,0.0216,0.40727,0.30448,1.04574,1.00849,1.83696,4.51352,2.36996,0.71737,0.6413,0.00842,41.27135,5.06383,0.30344,0.33073,5.85043
E8,1394,1,702.02344,483.74033,622060,870002.5,5187.51334,451.94086,210.50098,625.83111,94.31386,903.88173,421.00196,1251.66222,358.82255,290.49961,1157.22859,1190.71214,973.86067,2.97306,-0.08883,0.58699,0.29048,0.97188,1.22267,1.86411,4.4827,2.39655,0.71501,0.62867,0.18212,43.25997,4.79188,0.28945,0.32399,4.79694
E8,1395,1,627.84337,447.78574,620150,880374.5,5110.8443,451.62174,209.96091,620.4568,97.16124,903.24348,419.92182,1240.91359,349.87887,301.63741,1168.08604,1131.99382,1023.84742,2.95511,-0.02399,0.5067,0.29835,1.03188,1.10563,1.86888,4.3754,2.3707,0.70442,0.58285,0.09554,42.12002,4.64817,0.29729,0.32299,4.96106
E8,1396,1,690.34664,466.06088,644423,945905.5,5328.54992,465.70631,223.02919,638.49399,97.04106,931.41263,446.05839,1276.98799,356.60049,314.85451,1204.63272,1152.06683,1067.18838,2.86283,0.01212,0.4695,0.28521,1.04563,1.07953,1.90787,4.42338,2.40105,0.68128,0.64392,0.07367,44.06026,4.79906,0.2842,0.33564,4.74054
E8,1397,1,685.46644,453.49752,552467,776343.5,4795.63109,429.40487,203.29074,591.16404,87.78098,858.80974,406.58149,1182.32809,333.48153,284.39799,1134.30596,1068.11662,986.85643,2.90797,-0.0761,0.52221,0.30187,1.06197,1.08234,1.90795,4.22781,2.33367,0.71163,0.59243,0.07608,41.62797,4.89178,0.30076,0.28774,5.82901
E8,1398,1,638.61868,433.13548,552821,825429,5006.45238,432.65689,191.20492,642.19419,96.07299,865.31379,382.40985,1284.38837,333.94178,291.38079,1180.7794,1138.66732,996.55321,3.35867,0.13559,0.48853,0.27716,1.03698,1.14261,2.05264,4.23996,2.3447,0.66974,0.58363,0.12481,45.33939,4.50342,0.27608,0.28793,5.07841
E8,1399,1,642.88685,422.58908,572447,850350.5,4939.89812,443.28116,197.86815,601.28321,92.00717,886.56231,395.73629,1202.56641,339.62014,299.3654,1150.78104,1084.52701,1022.41591,3.03881,0.02114,0.47224,0.29479,1.06109,1.06075,1.93701,4.29265,2.34458,0.67319,0.56774,0.05727,42.62856,4.8179,0.29371,0.29815,4.92852
E8,1400,1,714.0644,434.75994,660632,995785,5878.22106,473.15256,203.69517,657.90991,106.02534,946.30511,407.39035,1315.81981,380.55936,300.47803,1264.03995,1284.70817,1073.6716,3.22987,-0.03408,0.61366,0.24026,0.98391,1.19656,2.08793,4.65034,2.49248,0.66343,0.59129,0.16427,52.30368,4.46264,0.23935,0.34408,5.54967
E8,1401,1,729.5846,445.29708,735597,1051604.5,5741.44437,493.321,211.4077,721.39337,106.80803,986.642,422.8154,1442.78675,392.36666,317.52111,1320.18938,1322.66112,1112.33747,3.41233,0.12554,0.58747,0.28042,0.99813,1.18908,2.00007,4.34896,2.35788,0.6995,0.59508,0.15902,44.81283,4.61876,0.27948,0.38312,5.24591
E8,1402,1,767.71359,436.43521,730626,1074188,5825.12561,496.84885,181.57912,760.62193,117.30442,993.69769,363.15824,1521.24386,411.20618,302.53235,1353.58672,1392.71572,993.5927,4.18893,0.12545,0.67729,0.27058,0.9719,1.4017,1.89398,4.30347,2.44106,0.68017,0.61221,0.28658,46.44249,4.23555,0.26966,0.38053,4.71638
E8,1403,1,710.33973,475.20117,740292,1045560,5613.46876,495.79877,247.86746,691.52829,96.45786,991.59753,495.73492,1383.05658,386.61458,325.03501,1289.02444,1242.06959,1105.26809,2.78991,0.15285,0.54147,0.29522,1.0378,1.12377,1.85443,4.35482,2.39142,0.70803,0.61249,0.11014,42.56568,5.14006,0.29427,0.38557,5.603
E8,1404,1,692.58763,423.36255,700623,1034675,5610.98347,487.43057,232.59352,669.793,104.13885,974.86115,465.18703,1339.58601,376.82802,326.23893,1302.97237,1203.22608,1114.81944,2.87967,0.0926,0.50048,0.27965,1.0829,1.0793,1.91455,4.3063,2.42057,0.67714,0.62956,0.07347,44.93591,4.68058,0.2787,0.36491,4.45426
