specie,leaf,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,asm,con,cor,var,idm,sav,sva,sen,ent,dva,den,f12,f13,DGCI,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,pcv,prop_veins
E8,1405,1,625.3777378744,446.5459427704,649434,942072.5,5390.5671683289,461.9514023881,200.5467293029,650.7092314697,102.0400434614,923.9028047763,401.0934586059,1301.4184629394,355.520745597,312.1121893701,1225.3530103607,1185.6684034136,1078.0797872138,3.2446763591,0.2321846286,0.4788412976,0.2808509918,1.0334702408,1.0997965248,1.9682448718,4.3991952709,2.3812574166,0.6893673258,0.6389689133,0.0907408985,44.7439068424,4.5271580325,0.2798496422,0.338246875,0.0645096413,1.0243711263,0.9107829951,6.7408961856,0.7026783731,22.7189092263,486.4484599737,1.1664326549,1.4527737842,1.0243711263,0.4401468013,0.3674578914,0.6929749011,0.4290259433,1,0.0658236915,-0.0481896903,-0.0960719348,0.0109681306,-0.0845355274,-0.0086478188,-0.0198360598,-0.0162996964,0.0250581924,0,-0.1910150228,-0.0108234722,0.0538913013,-0.0238874256,0.0380352443,0.004699128,-0.0036123979,0.0052040079,0.0159912492,0,-0.1063301849,-0.011885245,-0.0920978802,0.1147529557,0.0338050993,0.0325142306,0.0033145128,-0.0106995747,-0.0015360991,-0.8616748281,0.0117437009,0.0536261673,-0.1088557175,-0.0725535688,0.0338940239,-0.0177956729,-0.0004370051,-0.0019323219,0.0140908913,1.0988446412,0.0476599623672306
E8,1406,1,665.0999723442,457.9477078809,711089,1002037.5,5546.6331855068,486.7538063589,238.4502718785,671.422681243,102.6207683454,973.5076127178,476.9005437569,1342.845362486,384.6109947354,315.4876505308,1263.7756921226,1247.0611562448,1057.524333348,2.8157765389,0.305802285,0.5719661065,0.2904523757,1.0134031405,1.1792269141,1.8546166765,4.3889380213,2.4067812674,0.7096431022,0.6311948272,0.1519867907,43.2648229611,4.7432290189,0.2894810546,0.3703588542,0.0420347674,1.4622215923,0.8838788708,7.2961047773,0.6531129227,22.2951697357,466.9516710444,1.2421539534,1.6030652874,1.4622215923,0.4967090414,0.3263719763,0.6820827814,0.4740806364,1,0.0686268523,-0.0567281888,-0.0825860393,0.0036703482,-0.0695815553,0.0034922517,-0.0223255031,0.0008745352,0.0133757515,0,-0.1754363694,0.0021652363,0.0445820947,-0.0326051146,0.0535904367,-0.011156702,0.0004586996,0.010374353,0.0070034756,0,-0.0679033113,-0.0071422239,-0.0827060781,0.0961770011,0.0303656308,0.0357034462,0.0039868907,-0.0149537721,-0.00571898,-0.8125846836,-0.0147734712,0.0123921971,-0.0976643052,-0.0558639968,0.0463813148,-0.0158198598,-0.0011312773,0.00038568,0.0043146902,1.0808691811,0.0704454716638846
E8,1407,1,741.8612995291,451.6708972768,789036,1154688,6182.4220741123,512.7753092712,219.7651986849,748.8659530941,116.9865313617,1025.5506185425,439.5303973698,1497.7319061883,416.3572962004,321.3540082045,1443.1122617454,1451.0707025641,1106.5482874415,3.4075729805,0.007269581,0.6358378219,0.2594115929,0.99451547,1.3113487401,2.0349892792,4.2840894905,2.4172568699,0.6833326405,0.575826578,0.2374263463,48.4418235701,4.3831995299,0.2585357488,0.41095625,0.0362321254,1.6052293592,0.9140071882,10.3335089626,0.6339475172,22.8991657759,502.038665878,1.3049568442,1.6911091077,1.6052293592,0.514030149,0.3410747825,0.7080311171,0.3888457386,1,0.0115869456,-0.048508296,0.0072056796,-0.0761236249,0.0008525033,-0.0783649069,-0.0060565229,-0.0087769348,-0.0006040993,0,-0.2089000573,0.0195370822,0.0501562343,-0.0016468304,0.045417468,0.0001276318,0.0336268512,0.0045788044,0.0184670494,0,-0.0782706707,-0.0106904853,-0.0621284185,-0.0047843951,0.1132181066,-0.003520968,0.0020761031,0.001120884,0.0075177814,-0.7657788362,0.0077690841,0.0156488782,-0.001211916,-0.1264363365,-0.002209737,-0.0071227341,-0.0047248852,0.0144148449,-0.0010884124,0.9325685022,0.104336177310034
E8,1408,1,689.771832278,443.9922568856,761455,1012890.5,5552.3661582021,501.8269759593,221.3019202072,723.5444778041,107.167048851,1003.6539519187,442.6038404144,1447.0889556081,412.4233222466,305.3190024626,1356.0637890601,1331.1907876476,1021.7463015393,3.2694902833,-0.1747655,0.6722712763,0.310382988,1.0186847758,1.3028584353,1.7862372221,4.0944726959,2.3597597164,0.7517643812,0.5748587975,0.2324569017,40.4866603473,4.6826611476,0.3094073537,0.3965911458,0.049050968,1.2445996344,0.8986391134,7.1394472584,0.6715725727,21.2806438796,425.5474260489,1.2248657433,1.5561960839,1.2445996344,0.4719787347,0.3467464941,0.6925618373,0.430662663,-1,-0.0246149057,0.0516806522,0.0631114968,0.0261742082,0.058378387,0.0089675071,0.0171617377,-0.0144724408,-0.0026162743,0,-0.1770242478,0.0116580993,0.0313708908,-0.0145767726,0.0642679087,-0.0244885789,0.0265676408,0.005987548,0.0098770488,0,-0.0574809318,-0.0076080063,-0.0482594397,0.085773438,0.0323196412,0.0093707358,-0.000507257,-0.0117212488,0.0006086753,0.7345796708,-0.0030597745,0.0042845406,0.0788267657,0.0515526456,-0.0543143231,0.0239389104,-0.0067776121,-0.0006819555,0.0047221576,1.1256877134,0.072525625283175
E8,1409,1,697.1801976215,433.521058374,750675,1061185.5,5762.0301551265,501.6787857673,221.805770948,718.643067585,108.3088466659,1003.3575715346,443.611541896,1437.2861351701,403.2256112956,317.5203109214,1311.65124938,1344.9934069453,1077.1751457752,3.2399655992,-0.086305477,0.6163775733,0.2841258599,0.9752101703,1.24863019,1.9299876367,4.3929589957,2.3788724978,0.7073928168,0.6350954715,0.1991223598,44.2281833131,4.6319280577,0.2831883306,0.3909765625,0.0506871093,1.2112194247,0.8920535093,6.6102769858,0.676927248,23.0168914891,497.2790658593,1.1983402691,1.5221407195,1.2112194247,0.4670189276,0.3396130693,0.6809826497,0.4690162566,-1,0.0350897868,0.082149707,-0.0504806457,0.038582657,-0.0480216272,0.0074941519,-0.0170275933,-0.0107091015,0.0093922294,0,0.2057185397,0.0150519817,-0.0660866962,-0.0219327176,-0.077209963,-0.0254692015,-0.0316981329,-0.0024169261,-0.002122418,0,0.0687853025,-0.0285709623,0.0676359766,0.0872087153,-0.039656594,0.0124232114,0.0023545315,-0.0110060766,0.0031810557,0.7826945184,0.0066231081,-0.0153205117,-0.07820878,0.0891422822,0.043269161,0.0255674573,0.0102540682,0.0012447195,0.0046534692,1.0337784528,0.0585286575415459
E8,1410,1,667.5722669364,434.539163743,726007,1056045.5,5808.4880912903,498.3899949581,237.9039719105,710.4391602092,99.4189894113,996.7799899162,475.807943821,1420.8783204185,396.7774143497,317.5569199836,1276.0035266409,1321.0682110491,1075.055203103,2.9862433759,-0.030225802,0.5995461156,0.2704110693,0.965887693,1.2288375585,1.956208761,4.5520940734,2.4241189152,0.6874770074,0.6019686153,0.1862227899,46.4713617178,5.0130261624,0.2694942505,0.3781286458,0.0462038056,1.2723743512,0.8901905633,6.7935565003,0.6716923522,23.7306778976,528.4309187695,1.2244772605,1.5553746649,1.2723743512,0.4742827328,0.3439491552,0.6900242594,0.488837002,-1,0.0351060419,0.0865635001,-0.0629990721,0.0158869274,-0.0569687356,-0.004974909,-0.0239237788,-0.0023436584,-0.0200425664,0,0.1676087766,0.0125011733,0.0186969948,-0.0591605397,-0.0255512889,-0.0576235601,-0.0233007476,-0.0015588778,-0.0185944404,0,0.035682322,-0.0212649685,-0.014981404,0.1180970742,-0.0022066559,0.0138794532,0.0253270989,-0.0008157886,-0.0080911148,0.8087658801,0.0112968937,0.004772851,-0.0789555491,-0.0233062066,0.0639765348,0.0369476757,0.0073957923,-0.0048430743,-0.0020763632,1.4631421121,0.0700847237010112
E8,1411,1,645.9434505004,389.5288976612,616317,872634.5,5275.0696936458,449.6446555586,176.437856656,663.4010807496,103.9134003763,899.2893111173,352.8757133119,1326.8021614993,361.5400210723,286.8183039785,1217.6970066482,1261.4324879618,965.9920566187,3.7599701862,0.0746158395,0.6087999225,0.2783284541,0.9653287182,1.3058414708,1.9771217788,4.3320051415,2.3682372121,0.7062716406,0.630253818,0.2342102603,45.1494284156,4.3271094385,0.2773055812,0.3209984375,0.0591079488,1.0472198339,0.8881222253,5.6801960285,0.6954056135,24.5869186175,566.2786349759,1.164598692,1.4582947635,1.0472198339,0.4434570738,0.3474765184,0.6772061336,0.456776357,1,-0.0108296192,-0.0946537237,0.0293142897,-0.0732924097,0.0119717415,-0.0468955225,-0.0093407432,0.0110677009,-0.0108212372,0,-0.2240191803,-0.0447164787,0.0370689017,0.0009371459,0.065584729,0.0095959011,0.0222602042,0.0029361094,0.0137836396,0,-0.0963435653,0.0299427512,-0.0480862335,-0.0682949867,0.0847929268,0.0368782618,0.0045795077,0.0028083277,0.0007283132,-0.7957978916,-0.0195960686,-0.025112535,0.0552079081,-0.1056151903,-0.0471166654,-0.0231167747,-0.0018794622,0.0161746586,0.0124484568,0.9252511668,0.0516974219435777
E8,1412,1,693.5131215217,407.2472605377,712151,986551,5560.3245276417,491.221156666,245.6527411844,693.8887657625,100.8657158635,982.4423133319,491.3054823687,1387.777531525,395.0050608449,308.935267878,1241.580041721,1314.6238737643,1036.6697304286,2.8246734086,0.0792947543,0.6231471923,0.2894554111,0.9444374672,1.2681221754,1.9136823185,4.4784261512,2.3647937959,0.7218592855,0.6362080792,0.2114324476,43.413838993,4.8700507646,0.2884795192,0.3709119792,0.0503226818,1.4937382084,0.8670043112,6.6157392099,0.6502259771,23.251320815,507.759543341,1.1879954829,1.5491857903,1.4937382084,0.5023410815,0.2959229607,0.6452082986,0.4564075199,1,0.0048350361,-0.071538563,-0.0224873402,-0.0678886346,-0.019605785,-0.0326443683,-0.0084843593,0.0078327698,-0.0015413512,0,-0.2039928188,0.0012346337,0.0595716248,-0.0139799407,0.0528981115,-0.0102423595,0.0200418342,0.0063852581,0.0014622122,0,-0.0492148469,0.0248040037,-0.0689438348,0.0257036955,0.0870784788,0.0041507357,-0.0056132338,-0.0062697715,-0.0017839373,-0.7784430987,0.0010356185,-0.0072390196,-0.007145482,-0.1125956591,0.0206082926,-0.0128293308,0.0024500004,0.0142695582,-0.0064223846,1.1023171377,0.0663623304608152
E8,1413,1,689.4282930983,421.8355214611,701862,978862.5,5539.3022330652,474.1362962609,190.4751459417,664.7835161072,102.4938569413,948.2725925217,380.9502918834,1329.5670322144,368.2398247288,315.7648335484,1192.8872536833,1246.2730963431,1056.8710353242,3.4901325988,0.1614722038,0.5144876588,0.2874428237,0.9571636082,1.1792101919,1.8766508767,4.6436092061,2.4051044643,0.7170179673,0.6491218009,0.1519747651,43.7178095256,4.6259972101,0.2864732301,0.365553125,0.0574015479,1.1047953647,0.9000657933,6.5276136241,0.6901420523,22.4221303365,472.5123468556,1.1734436071,1.4759297265,1.1047953647,0.4515167685,0.349231515,0.6817260448,0.4495162751,1,0.0457911694,-0.0837035353,-0.0858993881,0.0180792021,-0.0884016176,0.0201353338,-0.0138316961,0.013995844,0.0181410261,0,-0.1954459366,0.0006146141,0.0246191909,0.0088046317,0.0266153901,0.0114375337,1.9186e-06,0.0194479092,0.0203389856,0,-0.1090559352,-0.03216681,-0.0257380532,0.1302275204,0.0164009144,0.0304408698,-0.0208493805,-0.0125792374,-0.0045116455,-0.8427593339,-0.0226818454,0.0246167387,-0.1503898704,-0.016405222,0.0336814916,-0.0049707513,0.001970528,-0.0043421578,-0.0035751752,1.0684693539,0.0513234795444119
E8,1414,2,598.1481708082,454.6293300503,669065,930620,5162.182392018,473.036613147,228.1360781937,644.8541712828,90.2143387047,946.073226294,456.2721563875,1289.7083425656,354.8226019685,325.5784671146,1177.4637998682,1205.3063293181,1087.3769006505,2.8266207449,0.3103813221,0.3975489459,0.3155088063,0.9769000388,1.1084531303,1.9588862976,4.3841537995,2.2515898946,0.7189454342,0.6076575076,0.0978418729,39.8289060831,5.2434748172,0.3144694732,0.3484713542,0.0699108747,0.9965354346,0.8572033519,4.4893516325,0.7070148018,21.8797927706,445.0719294599,1.0925116024,1.3684056456,0.9965354346,0.431826963,0.3182397951,0.6360675768,0.5137094563,1,0.098254772,-0.0608558475,-0.0742728605,0.0157122828,-0.0721703349,0.0088174532,-0.0018947368,-0.0016030988,-0.014283157,0,-0.1161203246,-0.0095083985,-0.0345175013,0.0177237766,-0.0239406568,0.0298494477,-0.0162385891,0.025482569,0.0195384011,0,-0.0488932257,-0.0451292519,0.0359189851,0.0626861996,0.0122790997,0.0270669594,-0.0050870036,-0.0172195694,-0.0103028949,-0.9114667918,0.0290758793,-0.0241143465,-0.1521892819,0.0461043913,0.0361080409,0.0134880302,-0.0114155881,-0.0106735081,-0.0148533598,1.3588467059,0.0408465545201139
E8,1415,1,600.3392756215,446.5303793995,670413,931266,5171.8392462675,473.7721930509,229.1269957298,644.8244112619,89.8878363575,947.5443861019,458.2539914597,1289.6488225239,355.7546436979,325.5406534084,1176.541541978,1206.1301707546,1088.4079083617,2.8142664255,0.2979693088,0.4032934425,0.314964971,0.9754681298,1.1081600579,1.9581386643,4.3957982457,2.2539783904,0.7198942085,0.6859446391,0.0976032813,39.8976767891,5.2707041603,0.3139276364,0.3491734375,0.0779869813,0.9518804567,0.8543109185,4.2668215326,0.7166795364,20.8639985401,403.9305489518,1.0696775545,1.3333974293,0.9518804567,0.4244567696,0.3180201425,0.6295614937,0.5237722249,1,0.0932100728,-0.0615119628,-0.0737936203,0.0154950279,-0.0718008186,0.0107603947,-0.002546777,-0.0017458493,-0.0140289519,0,-0.1174324142,-0.0093497166,-0.0326638458,0.0175931205,-0.0232706684,0.0289283474,-0.0152381669,0.0256951822,0.0197886653,0,-0.0495229664,-0.0444737609,0.0360436492,0.0617766799,0.0115946962,0.0263592027,-0.006328567,-0.0179643523,-0.0094307335,-0.9083686808,0.0303564593,-0.0251435663,-0.151693882,0.0482160527,0.0347099733,0.0117242331,-0.0117687437,-0.0110586185,-0.0142837307,1.3796413201,0.0364282912175032
E8,1416,1,692.215791912,413.4633200203,663285,987891,5642.2971824313,476.8394545484,218.9047731004,694.3278451578,104.0285244937,953.6789090968,437.8095462008,1388.6556903157,381.5158849759,304.3701324818,1298.2588339773,1266.6647116379,1045.2131639142,3.171825974,0.1523255491,0.6029334232,0.2618171712,1.0249427667,1.211872138,1.9960267922,4.3460495201,2.4405688735,0.6714151662,0.6117011702,0.1748304391,47.9967397045,4.5837375553,0.2608680476,0.3454609375,0.0545336073,1.2298575834,0.901561482,7.2468310606,0.6745332283,24.7367326599,577.7669972372,1.1993256112,1.5231167346,1.2298575834,0.4717749234,0.3408512061,0.6821606712,0.4664010909,1,0.0327350718,-0.0369349407,-0.0533017068,-0.0482214409,-0.0489748408,-0.0231478375,-0.0254505685,-0.0022682423,0.0025004014,0,-0.1908314455,-0.0219581169,0.0735200112,-0.0509587738,0.0549726915,-0.0192449988,0.0120738287,0.0094574792,-0.0043996466,0,-0.0641467443,0.0154060211,-0.0945851527,0.0636536614,0.0698642212,0.0239404152,-0.0058493726,-0.0093164625,0.0118227973,-0.7890523773,-0.0264043981,0.0193290889,-0.0369694213,-0.1050749956,0.0237647026,-0.0090714494,0.0003544035,0.0125501826,0.0020718545,1.3877307555,0.0813677378502454
E8,1417,1,759.432468338,445.7190622608,866681,1139765,5981.132752231,533.8495687687,270.8898103159,748.609908571,107.5999990313,1067.6991375373,541.7796206319,1497.2198171421,428.7751689586,335.7420259376,1414.1859849397,1425.5270303727,1109.7371245899,2.7635218456,0.0622791419,0.6219892071,0.3044403806,0.992044314,1.2845628021,1.8253085826,4.229382002,2.3591753706,0.760403241,0.6383292077,0.2215250213,41.2769508041,4.9614272637,0.3035435844,0.4513963542,0.0351898061,1.4011927112,0.9075007329,8.5740746655,0.6565273087,26.734374512,675.4863026894,1.3062169551,1.6610835985,1.4011927112,0.4913347695,0.3681990895,0.7264365901,0.4218959813,1,-0.0006672453,-0.0397946566,-0.003404818,-0.0562321408,-0.0215204836,-0.0507534727,-0.0059503454,-0.0154228293,-0.0073072927,0,0.1850266709,0.0009246473,-0.0364131456,0.0238918597,-0.0551355353,0.0249786584,-0.0265614144,0.0015473378,-0.0089716633,0,0.0263462612,-0.0062362544,0.0855801917,-0.0286348188,-0.0820146947,-0.0053660566,-0.0004183396,0.0060589557,-0.0051517547,-0.7825934005,-0.0309789075,-0.0062570302,0.0025107186,-0.0732438523,0.0186379096,-0.015912041,0.0125455271,0.017210523,-0.0069057021,1.2036797414,0.0734445545708283
E8,1418,1,707.7172292795,415.6099411322,680285,1014267,5834.4809486154,480.1975399431,209.1720112465,690.6926985465,106.8661479297,960.3950798862,418.344022493,1381.3853970929,381.831941546,310.1808017693,1286.4369397681,1270.4714270096,1061.6825965743,3.3020321143,-0.0084763377,0.5831715675,0.251128676,1.0125666051,1.196658428,1.98275341,4.5353804514,2.5017562689,0.6707158963,0.5638393531,0.1643396506,50.0395686216,4.4934485732,0.2502076413,0.3543151042,0.052602404,1.4415399662,0.8602323759,6.1569166158,0.6537938292,23.1182634129,501.32902755,1.1605107717,1.5132900876,1.4415399662,0.4956748909,0.2871325019,0.630958533,0.4616761095,-1,-0.0003918792,0.0671989548,0.0538677726,0.0189183038,0.0506897877,-0.0100655487,0.0100767827,-0.0212566749,-0.0152234699,0,0.2004417224,-0.0363718089,-0.0986572142,-0.0005904714,-0.0949054346,0.0061505377,-0.0304008101,0.0013505811,0.0156281721,0,0.0691549438,0.0218260881,0.103114019,-0.0738835486,-0.0352218917,-0.0181815514,0.0088900466,0.0009851601,-0.0059070133,0.8035517902,0.0132103417,-0.0392711398,0.0740705755,0.1185918432,-0.0180251891,0.0204182606,-0.0151689305,-0.0071998901,0.0040480366,1.0571231565,0.0543301704432701
E8,1419,2,685.7466552171,462.7658383801,757634,1015021,5725.066735053,494.620864719,251.6192456928,681.4275600931,99.2301220352,989.2417294379,503.2384913856,1362.8551201862,389.337117814,320.7974555133,1286.8026266681,1298.6875460635,1037.5744801188,2.7081694734,0.1412316865,0.5666507907,0.290474634,0.9908485152,1.2516571783,1.7785435388,4.4490636065,2.4505242438,0.7464219952,0.5608546414,0.2010591899,43.2615076948,4.98458386,0.2895389535,0.3946010417,0.0360104156,1.4915195631,0.8994666408,8.4180330531,0.6502898084,25.9615024332,636.8205119212,1.2908741625,1.6566588549,1.4915195631,0.5001932182,0.350193198,0.7108191921,0.4398524514,1,0.0388863841,-0.0354239473,-0.0455958888,0.0319408699,-0.0560423366,0.0149010885,-0.0293761556,-0.0059379163,-0.0052491018,0,-0.1917969035,-0.0109527589,-0.0015695714,-0.0599969441,-0.0037014208,-0.0472497706,-0.0187250775,-4.25375e-05,0.0012646776,0,-0.0580337202,0.0184389335,-0.0517622519,0.1159794806,0.0209296869,0.0001937084,-0.0215190896,-0.0092749525,0.0168026554,-0.8163876991,-0.022279084,0.0249685186,-0.0549316331,0.0224647464,0.0855524088,0.0002695905,0.0109774391,0.0007110917,0.0019809563,1.1391601566,0.0849315104654754
E8,1420,1,653.6826071803,457.9437101431,703108,997263,6038.7378746523,478.0210855005,220.3026839456,671.6082796126,100.4141349887,956.0421710009,440.6053678913,1343.2165592252,375.6165140062,312.2457646128,1230.4665781727,1280.9905133339,1063.179762095,3.0485705738,-0.0751035279,0.5558408881,0.2422922631,0.9605586969,1.2048672849,1.9370042571,4.9076813477,2.5760662261,0.7050376882,0.5444069676,0.1700330713,51.8645145821,4.7604959755,0.2414116333,0.3662020833,0.0426625894,1.5819671634,0.8492690226,6.2476511156,0.6414547948,23.3363023297,508.8369076875,1.2132765333,1.5879132347,1.5819671634,0.5100511198,0.2936944734,0.6491499687,0.4504003097,-1,0.0344765285,0.0439240185,-0.0276325784,0.0576294277,-0.0246875247,0.0820292798,0.0045408636,0.0399963145,-0.0082546595,0,0.1654055149,-0.0024492765,-0.0301460859,-0.0137430693,-0.0009050521,-0.0156312197,0.0025054724,-0.0038957856,-0.0300046242,0,0.0807762893,0.0282077113,0.0586743002,0.0077680261,-0.154268874,-0.0076034228,-2.22839e-05,-0.0024688496,-0.0013584139,0.8206146255,0.0338794849,0.0042574488,0.0043454862,0.0862010177,0.032214123,-0.0102065206,0.004054552,-0.0199278174,-0.0010888284,1.0337252928,0.0545549190167087
E8,1421,1,790.1082618871,470.3424207145,698446,1041306,6364.1176003293,484.8677198108,218.9327443209,690.5267432928,102.9946868042,969.7354396216,437.8654886418,1381.0534865856,391.3760778055,304.1831890802,1318.4995259764,1356.1109077582,1043.6615552292,3.1540587747,-0.0124449261,0.6292356601,0.2167036898,0.9722652612,1.2993780416,2.0263854601,4.826787932,2.6519670921,0.6707403972,0.5299113185,0.2304010319,57.9887247272,4.7076964342,0.2158656627,0.3637739583,0.0432733496,1.6863173659,0.8626621635,7.1393036649,0.6442267001,24.4522827135,562.5103457277,1.2221417662,1.6002432023,1.6863173659,0.5103940777,0.2999254778,0.657002072,0.4580741536,-1,0.0004288903,0.0440937398,-0.0126485392,0.0565535684,0.0179279749,0.082779926,0.0074047996,0.0356544215,-0.0163488612,0,0.1662939206,0.0168177545,-0.0352530136,-0.0329614195,0.0157522946,-0.0556887989,0.0151532648,-0.0264111143,-0.0184521149,0,0.064535256,0.0048137527,0.0439035872,0.0417722354,-0.1268234115,-0.0170624735,-0.0048587808,-0.0041639934,-0.0072410629,0.7657340814,0.0017144155,-0.0197234177,-0.0059906836,0.0689963745,0.0666656941,-0.0173160213,0.0075297561,-0.0159838723,-0.0020223252,1.0318090386,0.0543191599636908
E8,1422,1,821.227439164,428.0566628302,821576,1146768,6197.6941520509,518.7928814224,229.7342267639,757.3396095348,116.1526848413,1037.5857628448,459.4684535278,1514.6792190697,419.2004936316,326.9647106719,1405.7396629533,1415.4978201798,1142.0932255994,3.2965902391,0.1127970247,0.6258142247,0.2687802335,0.9931062012,1.2393890345,1.9677187153,4.4088491741,2.4232545552,0.7164273855,0.6123359581,0.1931508411,46.7533287272,4.4664734365,0.2679055927,0.4279041667,0.0557252481,1.4345784212,0.837563392,5.4158100779,0.6587389325,24.4322960212,558.3754639487,1.1482499368,1.5001411637,1.4345784212,0.4903105002,0.2784946976,0.6203089932,0.5076639598,1,-0.0348564339,-0.0632294759,0.053355951,-0.0242190495,0.0572475888,-0.0151470629,0.0347969767,0.0028374501,-0.0001694547,0,0.2283000488,-0.016748083,-0.0636155363,-0.0372572956,-0.069379171,-0.0250487188,-0.0254671203,0.0055274714,0.0009829339,0,0.0629108292,0.0029042321,0.0693150747,0.0725832979,-0.0635103332,0.0295638899,0.0001826719,-0.0051293862,-0.0057242203,-0.7732975594,0.0116026257,0.0450227716,0.0545643812,-0.1027027974,-0.0387592488,-0.0105983112,-0.0101309439,0.0030426635,0.0005273369,1.0057960329,0.0564390878019806
E8,1423,1,772.6556909341,455.180147661,848592,1223021.5,6872.6688988815,531.0578197583,238.9533981506,751.3903357213,110.7252773647,1062.1156395165,477.9067963012,1502.7806714426,431.1513547319,329.224721829,1481.4621156142,1490.204215105,1103.6011649564,3.1445057553,0.0315860564,0.6456963122,0.2257656962,0.9941336232,1.3503104767,1.9380233467,4.639112149,2.6496470983,0.6938487999,0.5319241903,0.2594295777,55.661116053,4.7961751137,0.2249839159,0.441975,0.0439938916,1.5790350632,0.8628815256,6.7579223725,0.6607606157,26.7663066956,673.4728425262,1.2316207156,1.5878966806,1.5790350632,0.4977479722,0.3232118348,0.6767546146,0.4747087815,1,0.0154698277,-0.0568990327,0.0065377231,-0.0325353377,0.0199230197,-0.0586244064,0.0062290442,-0.0417674011,-0.0027191745,0,-0.1812310182,-0.0042348007,0.0247836506,0.0028189739,-0.0628679583,-0.0022817883,-0.0670884928,-0.017786008,0.0062272372,0,-0.0662251218,0.0016087584,-0.023504533,-0.0194733312,0.1357298101,0.0083563714,-0.0065658489,-0.0053965433,0.0013737247,-0.7552490992,-0.0221041175,0.0096994829,-0.0009798875,-0.034022647,-0.0098679701,0.0710171138,0.0065469706,0.0203714755,0.0039539679,0.9905584559,0.056427588287422
E8,1424,1,721.1590380788,495.8367781918,626238,877851.5,5450.5986976214,451.0389644809,182.3031487718,646.7951226619,94.6815506921,902.0779289617,364.6062975436,1293.5902453237,362.2402543554,284.9224507401,1190.1197418747,1218.3788127256,959.8294594086,3.5479097702,0.0489222096,0.6175182326,0.2648871342,0.976806006,1.2693700957,1.8673984606,4.5798741974,2.5023312818,0.7133757817,0.5707839582,0.2122076899,47.4404717735,4.7637471206,0.2639087778,0.326165625,0.0564044384,1.08734516,0.882588518,5.630489034,0.7014802579,25.1918892693,594.0341183056,1.1794027814,1.4686372505,1.08734516,0.4417206891,0.3603770113,0.6898316371,0.4290762221,1,0.0499836359,-0.056863353,-0.0383479415,0.0052383519,-0.0309763699,-0.0138472424,-0.0211427754,0.002402948,-0.0205561915,0,-0.1774483742,0.0086994595,0.0025921092,-0.0696643623,0.0005385488,-0.0841770524,0.0064863884,-0.0226047669,0.0076599789,0,-0.0869893258,-0.024679047,-0.0061518035,0.1117204127,0.0331967173,-0.0074860037,-0.0130409289,0.0006173753,0.0064454418,-0.7723760796,-0.0145459613,0.0368677802,-0.0546016418,-0.0006365773,0.1159516302,-0.0100861139,0.0266929791,0.0039399204,0.0060117925,0.9310664749,0.0501135351096548
E8,1425,1,734.0205062655,410.0918372879,654057,930045,5528.1479041326,459.7806549585,196.8505203264,654.4200364335,99.952845024,919.561309917,393.7010406528,1308.8400728669,366.5086126101,295.0561813959,1205.2854433702,1249.1480248789,1019.6982059687,3.3244516466,0.1113520329,0.5932128001,0.2689466593,0.9648860018,1.2250173802,1.9474663523,4.5865881269,2.4365458659,0.7032530684,0.5792889719,0.1836850512,46.7243974913,4.599975667,0.267972121,0.3406546875,0.05798338,1.2249921592,0.8574215002,5.2958516233,0.6843203154,23.7434975281,526.6940126992,1.1440373938,1.4597615209,1.2249921592,0.4612737063,0.3132629888,0.6471019575,0.4474402513,1,0.0404070262,-0.0436678188,-0.0129819452,-0.0533541194,-0.0071494967,-0.0678567083,-0.019802177,-0.0064379643,-0.0149600358,0,-0.190981468,-0.0223162639,0.0625692251,-0.0289158711,0.0528523026,-0.0266435167,0.0301202324,-0.001841682,0.013518776,0,-0.0955947249,-0.0089127496,-0.0634042632,0.0240202633,0.1089233917,0.0187528604,0.0051341998,-0.0027632456,0.003031869,-0.790622833,-0.013758686,0.0360547246,-0.0140564101,-0.1225565326,0.0246401122,-0.0090251762,0.0035927744,0.0086588482,0.0005166606,0.9157776067,0.0394552768336705
